Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
11030,798,437,3450,828,294,968,11.77859778597786,6.450184501845019,50.92250922509225,12.22140221402214,4.339483394833948,14.28782287822878
17705,2374,499,3225,774,512,670,29.47603675192451,6.195679165631985,40.042215048423145,9.610131611621554,6.357089644896946,8.318847777501864
11141,878,249,3591,948,521,1491,11.435269601458712,3.2430320395936443,46.769992185464965,12.346965355561345,6.785621255535296,19.41911956238604
12271,1153,620,2410,892,284,1062,17.956704563152158,9.655816850957795,37.53309453356175,13.891917146861859,4.4229870736645385,16.539479831801902
11908,1140,676,3833,1159,464,761,14.191460226565416,8.415286941366862,47.715672849495824,14.427984563674842,5.776173285198556,9.473422133698493
11302,1947,409,3761,628,579,347,25.38130621822448,5.331769000130361,49.028809803154736,8.186677095554687,7.547907704341025,4.523530178594708
9369,1352,405,3367,1009,572,553,18.62772113529898,5.580049600440893,46.390190135023424,13.901901350234224,7.88095894185726,7.619178837145219
11517,2123,553,3890,1111,600,179,25.106433301797544,6.539735099337748,46.00283822138127,13.138599810785243,7.095553453169347,2.116840113528855
8454,1163,412,2171,1371,558,1006,17.407573716509507,6.1667415057626105,32.495135458763656,20.5208801077683,8.352043107319265,15.057626103876665
9526,1639,486,2737,903,398,401,24.96953077391834,7.40402193784278,41.69713589274832,13.756855575868373,6.063375990249847,6.109079829372334
9029,1082,919,2632,1064,397,867,15.54374371498348,13.202126131302974,37.81065938801896,15.285160178135326,5.703203562706507,12.455107024852751
10163,2572,450,3360,639,260,1685,28.686147668971675,5.018960517510596,37.47490519741245,7.1269239348650455,2.8998438545616776,18.79321882667856
14629,906,428,2474,521,856,1599,13.35495283018868,6.308962264150944,36.46816037735849,7.679834905660378,12.617924528301888,23.57016509433962
6265,1654,370,3378,1168,502,983,20.53382991930478,4.5934202358783365,41.9366852886406,14.500310366232155,6.232153941651148,12.203600248292986
11372,1816,648,3685,998,455,956,21.21991119420425,7.571862584716055,43.05912596401028,11.66160317831269,5.316662771675626,11.170834307081094
6774,1706,463,3347,1235,314,1939,18.947134606841402,5.142159040426477,37.172367836517104,13.71612616614838,3.4873389604620173,21.53487338960462
9056,1407,370,3141,725,1087,1260,17.60951188986233,4.630788485607009,39.31163954943679,9.0738423028786,13.60450563204005,15.76971214017522
12177,1435,764,2506,1103,285,836,20.710059171597635,11.026122095540481,36.16683504113148,15.918602973011978,4.113147640352143,12.065233078366287
10128,1521,783,2576,1373,414,286,21.87544944628218,11.261326046310945,37.04875593269092,19.746871853876023,5.954264346325328,4.113332374514598
7844,1426,379,3624,1083,583,1196,17.199372813894584,4.571221806778435,43.7100470389579,13.06235677240381,7.0317211434085145,14.42528042455675
8569,1981,126,3389,1055,620,1414,23.075131042516016,1.4676761793826443,39.47582993593477,12.288875946418171,7.22189866045428,16.470588235294116
11359,2605,701,2980,1001,691,684,30.07388593858231,8.09281921034403,34.40314015238975,11.556222581389978,7.977372431309167,7.89655968598476
8539,1221,363,2791,685,861,1145,17.27993206906312,5.13727710161336,39.49900934050382,9.69431078403623,12.185111803000282,16.204358901783188
10432,815,658,1987,1271,601,818,13.252032520325201,10.699186991869919,32.30894308943089,20.666666666666668,9.772357723577235,13.30081300813008
10091,1455,105,2464,877,288,907,23.86811023622047,1.7224409448818898,40.419947506561684,14.386482939632547,4.724409448818897,14.878608923884515
8696,2789,678,3955,1100,448,-243,31.958290363240515,7.768992781024407,45.31912455597571,12.604560559184142,5.133493755013178,-2.7844620144379513
14287,1098,257,2359,687,561,889,18.766022902068023,4.392411553580584,40.31789437702957,11.741582635446932,9.5881045975047,15.193983934370191
11267,2319,646,3094,764,913,1484,25.151843817787416,7.006507592190888,33.55748373101952,8.286334056399133,9.90238611713666,16.09544468546638
5949,2338,502,3503,1287,220,684,27.39629716428404,5.88235294117647,41.04757440824935,15.080853058354815,2.5779235997187717,8.014998828216545
10372,1223,309,2372,930,740,1026,18.53030303030303,4.6818181818181825,35.93939393939394,14.09090909090909,11.212121212121213,15.545454545454545
8676,1784,418,3092,1290,535,622,23.04611807260044,5.399819144813332,39.94315979847565,16.664513628730138,6.911251776256298,8.035137579124143
11704,2314,637,3468,984,667,1180,25.016216216216215,6.886486486486485,37.491891891891896,10.637837837837838,7.210810810810811,12.756756756756756
8414,1310,521,3006,631,479,891,19.157648435214973,7.619186896753437,43.960222287218485,9.22784439894706,7.004972214097689,13.030125767768352
9770,1398,616,4434,1178,331,530,16.47225167903853,7.258159538117121,52.24460940261576,13.880051843996702,3.9000824790856607,6.2448450571462235
11009,1209,895,2165,882,650,1666,16.191241462434714,11.986072050354894,28.99424132851212,11.81197267979108,8.704968528190706,22.311503950716485
11731,992,187,3529,1139,630,1464,12.492129454728623,2.3548671451958194,44.44024682029971,14.343281702556354,7.933509633547413,18.43596524367208
7599,1175,823,2913,1005,694,697,16.08047078144245,11.263172300533734,39.86588203092924,13.753934583276312,9.497741891337073,9.538798412481182
9330,888,520,3385,691,497,1248,12.283856688338636,7.193249412090193,46.82528703831789,9.55872181491216,6.875086457324664,17.26379858901646
9050,1517,320,3220,1032,380,1268,19.607082848649345,4.1359700142173965,41.61819826806256,13.338503295851107,4.911464391883158,16.388781181336434
8693,1115,233,2633,1439,188,1321,16.09178813681628,3.3626785972001727,37.99971135806033,20.7677875595324,2.7132342329340453,19.064800115456777
13530,1616,462,3114,1098,663,152,22.74454609429979,6.502463054187192,43.82828993666432,15.453905700211118,9.331456720619283,2.139338494018297
10809,722,684,2071,988,584,1503,11.01953601953602,10.43956043956044,31.60866910866911,15.079365079365079,8.913308913308914,22.939560439560438
7478,1665,474,3301,1215,306,715,21.69098488796248,6.175091193329859,43.004168837936426,15.828556539864513,3.986451276706618,9.314747264200104
11835,1916,802,3149,1042,392,821,23.590248707214972,9.874415168677665,38.77123861117951,12.829352376262005,4.82639743905442,10.108347697611427
14244,503,209,3319,1041,406,2318,6.452026680348896,2.680861980502822,42.573114417650075,13.353001539250897,5.207798871216008,29.733196511031295
12064,1687,497,3529,781,203,1150,21.49866190900981,6.333630686886709,44.97260099401045,9.952848222250541,2.5869759143621764,14.65528227348031
6961,2113,249,3183,1046,336,806,27.324453640243114,3.2199663778611143,41.16125695073063,13.526445105392474,4.345014871330661,10.422863054442
9031,895,572,3074,1207,273,-102,15.120797431998648,9.663794559891874,51.93444838655178,20.39195810103058,4.612265585402939,-1.7232640648758235
12533,2336,677,2559,832,417,1694,27.433940105695832,7.9506752789195545,30.052847915443337,9.770992366412214,4.897240164415737,19.89430416911333
8584,1709,415,2643,1284,352,327,25.39375928677563,6.166419019316494,39.271916790490344,19.078751857355126,5.2303120356612185,4.858841010401189
10887,1147,-20,3593,981,174,498,17.99780323238663,-0.3138239447669857,56.37847167738899,15.393064490820649,2.730268319472776,7.814216224697944
11549,1472,539,3718,822,904,834,17.758475087465314,6.502593799010738,44.85462661358427,9.916757148027507,10.9060200265412,10.061527325370974
8146,1779,587,2880,1199,750,1708,19.982028529709087,6.5932831629787705,32.348646523643716,13.46737054925306,8.424126698865551,19.184544535549815
9880,1538,580,3023,942,344,1386,19.685140151030332,7.423524894406758,38.69192371688212,12.056828362984769,4.402918213234353,17.739664661461667
3517,1769,747,2547,1151,554,921,23.006892963974508,9.715177526336324,33.12524385485759,14.969436857848875,7.205098192222656,11.978150604760048
7951,1039,285,3586,941,583,1154,13.692672641012123,3.7559304164470215,47.25882973115446,12.401159725882973,7.68318397469689,15.208223510806537
9494,1584,636,3332,988,738,699,19.85708913125235,7.9729221511846555,41.77008900589194,12.385608624796289,9.251598345242572,8.762692741632193
7504,793,738,3970,1098,336,1069,9.907546226886558,9.22038980509745,49.60019990004997,13.718140929535233,4.197901049475263,13.355822088955522
13264,1444,144,2560,1058,718,1036,20.74712643678161,2.0689655172413794,36.7816091954023,15.201149425287355,10.316091954022987,14.885057471264368
7139,1048,563,2810,600,390,1484,15.199419869470631,8.165337200870196,40.75416968817984,8.701957940536621,5.656272661348803,21.522842639593907
9119,1132,399,3115,775,232,1483,15.863228699551572,5.591367713004485,43.65190582959641,10.86042600896861,3.2511210762331837,20.781950672645742
10261,2118,483,3323,1185,644,1246,23.535948438715412,5.3672630292254695,36.92632514723858,13.168129792199132,7.15635070563396,13.845982886987443
12882,2045,569,2892,973,758,818,25.387957790192427,7.063935443823712,35.903165735567974,12.079453755431409,9.410304158907511,10.155183116076971
7128,1804,402,2563,895,1017,1370,22.40715439075891,4.993168550490623,31.834554713700165,11.116631474351012,12.631971183703888,17.016519686995405
12326,953,364,3440,728,260,954,14.226003881176293,5.433646812957157,51.35094790267204,10.867293625914314,3.881176294969398,14.240931482310792
10020,1341,506,3360,784,639,459,18.916631400761744,7.137819156439554,47.39737621667372,11.059387783890534,9.013965298349556,6.474820143884892
8036,2106,282,2541,595,418,798,31.246290801186944,4.183976261127596,37.70029673590504,8.827893175074184,6.201780415430267,11.839762611275964
10924,1570,282,3677,979,656,1042,19.132342188642458,3.4365098708262245,44.80867657811358,11.93029490616622,7.994150621496467,12.69802583475506
10398,2659,635,3585,880,205,1455,28.23017305446438,6.741692324025905,38.06136532540609,9.342817708886294,2.1764518526382846,15.447499734579043
8799,1696,270,3067,806,247,908,24.249356591364027,3.86045181584215,43.85187303402917,11.524163568773234,3.5315985130111525,12.98255647698027
10139,1596,633,3039,986,344,395,22.822822822822822,9.051909051909051,43.45774345774346,14.0998140998141,4.919204919204919,5.648505648505648
9229,1345,592,3277,1072,515,1028,17.179716438881083,7.561629837782603,41.85719759867161,13.692681057606334,6.5781070379358795,13.130668029122495
10227,1566,154,2569,1418,371,1056,21.951219512195124,2.1586767591813847,36.010653209980376,19.876647042332493,5.200448556209699,14.802354920100925
11324,1423,364,3015,697,631,1092,19.703683190252008,5.040155081694821,41.74743838271947,9.651066186651896,8.737191913597343,15.120465245084464
13172,1854,738,1923,1231,705,1459,23.438685208596713,9.329962073324905,24.3109987357775,15.562579013906447,8.912768647281922,18.445006321112515
7524,1978,303,3438,1194,619,1509,21.87811082844818,3.35139918150647,38.02676695055857,13.206503705342328,6.846587766839951,16.6906315673045
14266,1107,407,2219,844,823,702,18.141592920353983,6.66994428056375,36.36512618813504,13.831530645689938,13.487381186496231,11.504424778761061
6095,834,592,3751,1040,583,691,11.133360032038446,7.9028167133894005,50.073421439060205,13.883326658657055,7.782672540381791,9.224402616473101
9696,581,656,2834,908,256,479,10.168008400420021,11.480574028701435,49.5974798739937,15.890794539726985,4.48022401120056,8.382919145957297
11176,1753,449,2894,1037,772,1349,21.238187545432517,5.439786770050884,35.06178822389145,12.563605524594138,9.3530409498425,16.343590986188513
10561,948,380,2686,1301,378,1724,12.781448024807872,5.1233652420115945,36.214102736955645,17.540784683834435,5.0964001617904815,23.243899150599972
8754,423,784,2855,1121,682,842,6.306843596242731,11.68927985686596,42.567466825704486,16.71388101983003,10.168480691814521,12.554048009542267
9583,1694,847,3709,1101,814,879,18.730650154798763,9.365325077399381,41.01061477222468,12.173816895179124,9.000442282176028,9.719150818222026
9013,2746,695,1756,913,591,1733,32.558691012568175,8.240455299976286,20.82048849893289,10.825231207019208,7.007351197533791,20.547782783969645
8821,1496,517,3638,703,200,1252,19.16474506789649,6.623110427875993,46.605175506021006,9.005892902895209,2.5621316935690497,16.03894440174225
11699,1919,338,3169,958,316,1218,24.235918161151808,4.268754736044455,40.02273301338722,12.09901490275322,3.9909067946451127,15.382672392018188
10714,1540,333,2396,1241,764,404,23.060796645702304,4.986522911051213,35.879005690326444,18.583408206049715,11.440551063192572,6.049715483677748
8614,1450,604,2462,694,466,1339,20.669992872416252,8.610121168923735,35.09622238061297,9.893086243763365,6.642908054169637,19.087669280114042
11799,1959,583,3838,788,515,535,23.837916768070087,7.094183499634947,46.702360671696276,9.58870771477245,6.266731564857629,6.510099780968605
10614,1354,780,2527,1025,651,432,20.00295464618112,11.523120106367262,37.33195449844881,15.14256167823903,9.617373319544985,6.382035751218791
11625,1633,630,2423,803,639,826,23.482887546735693,9.0595340811044,34.843255680184065,11.547310900201323,9.18895599654875,11.87805579522577
11259,1660,199,3568,841,555,707,22.045152722443557,2.642762284196547,47.38379814077025,11.168658698539177,7.370517928286853,9.389110225763613
8342,1165,710,3169,915,458,889,15.945797974267725,9.718039967150286,43.375307966055296,12.52395291541199,6.268820147823706,12.168081029290994
8879,1996,300,2531,726,437,279,31.839208805232094,4.785452225235285,40.37326527356836,11.580794385069389,6.970808741426064,4.4504705694688145
11494,1412,423,3108,805,671,1479,17.877943783236265,5.355786275006331,39.35173461635857,10.19245378576855,8.495821727019498,18.726259812610788
11220,1122,550,2487,1140,610,1563,15.016059957173447,7.360813704496788,33.28426124197002,15.256959314775163,8.163811563169165,20.91809421841542
9958,1768,899,3550,738,448,26,23.79862700228833,12.101224929331,47.78570467088437,9.9340422667923,6.030421321846816,0.34997980885718133
10234,1050,1121,3530,680,716,1489,12.22921034241789,13.056137898905195,41.11344048450967,7.919869555089681,8.339156766829722,17.342184952247848
12555,1514,621,3266,873,474,594,20.621084173249795,8.458185780441296,44.483791882320894,11.890493053663851,6.45600653772814,8.090438572596023
8816,1495,463,3180,1146,329,1428,18.592214898644446,5.757990299713966,39.547319985076484,14.251958711603036,4.091530904116404,17.758985200845668
11094,2042,606,3880,960,348,965,23.20190887399159,6.8855811839563685,44.08589932962164,10.90785138052494,3.954096125440291,10.964663106465174
9595,1737,677,2999,907,304,1014,22.74155538098979,8.86357685257921,39.264205289342755,11.874836344592826,3.9800995024875623,13.275726630007856
9564,1487,435,2409,1008,445,907,22.223882827678974,6.501270363174413,36.00358690778658,15.065012703631744,6.650724854281871,13.555522343446421
12197,1908,859,3224,650,746,1606,21.21650172356277,9.551873679528523,35.85010563771823,7.227843878572222,8.295340820638273,17.858334259979987
11650,2195,546,4043,1098,338,380,25.523255813953487,6.348837209302325,47.01162790697674,12.767441860465118,3.9302325581395348,4.4186046511627906
11627,1778,599,2492,1076,537,1303,22.838792549775206,7.694283879254978,32.010276172125884,13.821451509312782,6.897880539499036,16.737315350032116
12610,1505,633,2819,918,368,1550,19.312203259335302,8.122674194790196,36.17348902861542,11.779802386757346,4.722186577697935,19.889644552803798
10042,844,584,3208,1201,447,1358,11.04422925935619,7.6419785396493065,41.97853964930646,15.715781209107563,5.849254121957602,17.770217220622875
11363,967,667,2973,774,197,2162,12.493540051679588,8.617571059431524,38.41085271317829,10.0,2.545219638242894,27.9328165374677
9379,1347,376,2508,1225,455,735,20.267830273848933,5.657538368943726,37.736984652422514,18.432139632861873,6.846223292205838,11.059283779717124
10648,1195,388,3560,1030,461,1478,14.731262327416172,4.783037475345168,43.88560157790927,12.69723865877712,5.682938856015779,18.21992110453649
9739,1406,279,4160,932,608,946,16.876725483135278,3.348937702556716,49.93398151482415,11.18713239707118,7.298043452166607,11.35517945024607
10193,1528,587,3098,996,544,1616,18.257856374716212,7.013980164894253,37.01756482255944,11.901063448440674,6.50017923288326,19.309355956506153
11190,1764,655,2547,978,260,996,24.5,9.097222222222221,35.375,13.583333333333334,3.6111111111111107,13.833333333333334
8363,1464,591,2225,1244,716,806,20.77774623900085,8.387737723531082,31.57820039738859,17.655407323304,10.161793925631564,11.439114391143912
14184,1743,834,3128,784,542,1653,20.071395670198065,9.60386918470751,36.02026715799171,9.028097650852143,6.241363426992169,19.035006909258406
7987,1532,498,3551,847,539,754,19.841989379614038,6.44994171739412,45.991451884470926,10.970081595648232,6.980961015412511,9.765574407460173
7571,512,633,3237,1207,498,293,8.025078369905957,9.921630094043888,50.73667711598746,18.91849529780564,7.805642633228841,4.592476489028213
12316,1030,281,2998,880,396,741,16.28201074928865,4.441985456844768,47.391716724628516,13.910844135314573,6.259879860891558,11.713563073031933
11583,1427,422,2705,1180,543,1309,18.81096757184287,5.5628789876087525,35.65779066701819,15.554969680991299,7.1579224887951485,17.25547060374374
11248,895,639,2453,1339,595,1696,11.75003282132073,8.389129578574241,32.204279900223185,17.57909938295917,7.8114743337271895,22.265983983195483
11256,1799,669,3417,919,150,1055,22.462229991259832,8.353102759395679,42.66450243476089,11.474591085029342,1.8728929953801974,13.172680734174055
9975,2265,441,3456,1136,392,1659,24.227190073804685,4.717082040859985,36.96652048347417,12.151032195956788,4.192961814097765,17.74521339180661
8205,2109,485,2227,769,449,320,33.16559207422551,7.626985375058972,35.021229753105835,12.093096398804844,7.0608586255700585,5.032237773234785
10151,1393,196,3794,1150,551,778,17.718137878402445,2.4930043245993385,48.25744085474434,14.627321292292036,7.008394810480794,9.895700839481048
8645,2245,428,3287,1039,738,855,26.128957169459966,4.981378026070764,38.25651769087523,12.092644320297952,8.589385474860336,9.951117318435754
11950,1574,678,3699,1094,345,942,18.89102256361018,8.137301968314931,44.39510321651464,13.13010081613058,4.14066250600096,11.305808929428709
9705,1331,615,2328,870,400,1042,20.2095353780747,9.337989675068327,35.347707257819614,13.209839052535683,6.0734892195566355,15.821439416945035
8349,1193,600,2317,667,397,1345,18.300352814848903,9.203865623561896,35.54226108298818,10.231630618192975,6.0898910875901215,20.631998772817916
9357,1348,509,2925,1100,339,777,19.26264647042012,7.273506716204629,41.797656473278074,15.718776793369535,4.844241211774793,11.103172334952843
10825,1305,501,3251,587,430,1069,18.269634607307854,7.0138597228055435,45.51308973820524,8.217835643287135,6.0198796024079515,14.96570068598628
8872,1585,367,3898,936,654,977,18.83093738861827,4.360223357490792,46.311037186646075,11.120351669240822,7.769989307354164,11.607461090649874
8355,1580,639,3353,1188,289,537,20.827840759293434,8.423411547587662,44.19984181386765,15.660427102557342,3.8096493540732927,7.0788294226206165
10487,1501,584,2878,1038,585,943,19.93624651348121,7.756674193119936,38.225527958560235,13.786691459689202,7.769956169478018,12.524903705671402
10489,1718,598,2486,1389,159,928,23.605386095081066,8.216543006320418,34.1577356416598,19.084913437757624,2.184666117065128,12.750755702115965
8986,2095,394,3615,1205,387,917,24.32369673748984,4.574480436549402,41.97143852316266,13.990479507720888,4.493207941483804,10.646696853593406
9057,1974,69,2517,869,434,1015,28.70020354754289,1.0031986042454202,36.59494038964816,12.634486769409712,6.309973829601629,14.757196859552197
10464,757,719,3814,1005,834,1037,9.270144501591966,8.804800391868724,46.705853539064414,12.30712711241734,10.213078618662747,12.698995836394808
7103,223,404,2857,990,445,783,3.910908453174325,7.085233251490705,50.10522623640827,17.362329007365837,7.804279200280603,13.732023851280253
7185,1967,327,3795,683,59,1636,23.23136884374631,3.862052675091532,44.82107003661273,8.06661155072635,0.6968229597259951,19.322073934097084
8563,816,638,3339,811,100,415,13.335512338617422,10.42654028436019,54.56773982676908,13.253799640464129,1.6342539630658606,6.782153946723321
9573,1387,421,2931,887,506,639,20.484418845074583,6.217693102939005,43.28754984492689,13.099985231132772,7.473046817309112,9.437306158617634
10621,914,711,2740,592,622,2389,11.470883534136545,8.923192771084338,34.38755020080321,7.429718875502007,7.806224899598393,29.9824297188755
12950,599,623,2829,1009,575,481,9.793982995421844,10.186396337475474,46.25572269457162,16.497710922171354,9.401569653368215,7.864617396991498
11715,1770,636,3214,950,533,323,23.835173713977913,8.564503097225963,43.280366280635604,12.792889846485323,7.177484513870186,4.349582547805009
9680,1879,226,3038,665,732,1367,23.763753636018716,2.8582268875679775,38.42165170102441,8.410269381560642,9.25761983052991,17.288478563298344
9961,1211,742,2703,1080,392,-38,19.885057471264368,12.183908045977011,44.38423645320197,17.733990147783253,6.436781609195402,-0.6239737274220033
7994,204,552,2917,1143,678,882,3.1994981179422837,8.657465495608532,45.74968632371393,17.926599749058973,10.633626097867001,13.833124215809283
9962,1226,426,3039,1045,173,2072,15.361483523368,5.337676982834232,38.07793509585265,13.093597293572234,2.1676481643904273,25.961658939982456
9422,1695,528,1935,935,319,227,30.05852101436425,9.363362298279837,34.31459478630963,16.580954069870543,5.657031388544068,4.025536442631672
10645,760,144,3229,1118,138,9,14.079288625416822,2.667654686921082,59.8184512782512,20.711374583178955,2.55650240829937,0.16672841793256762
8345,1591,581,2510,1136,445,250,24.428066943037003,8.920620297865806,38.53830799938584,17.442038998925227,6.832488868417013,3.8384768923691084
11038,1492,294,2423,1061,490,1449,20.696351782494105,4.078235538909696,33.610764322374806,14.717713968650298,6.79705923151616,20.09987515605493
13065,1789,229,2156,835,522,1562,25.222049908360354,3.228535175525166,30.39616523332863,11.772169744818836,7.359368391371775,22.021711546595235
9782,1559,195,2103,1055,512,743,25.27971461002108,3.1619912437165563,34.100859413004706,17.107183395492136,8.30225393221988,12.047997405545646
10803,1013,722,2322,1239,314,1341,14.573442670119407,10.386994677024889,33.405265429434614,17.82477341389728,4.517335635160409,19.2921881743634
11380,2098,374,2645,880,461,1695,25.732859070280877,4.587268490126334,32.4420458726849,10.793572917944315,5.654360358150374,20.789893290813197
9197,1420,806,3976,1419,200,1893,14.618077002264773,8.297302861848879,40.93061560634136,14.607782581840642,2.0588840848260244,19.48733786287832
10448,1486,392,2737,894,772,876,20.762889478831916,5.477155232639374,38.242280285035626,12.491267290764286,10.786642447953053,12.239765264775745
10025,1033,158,3088,1006,439,-150,18.532472192321492,2.834589163975601,55.40007176175099,18.048080373161106,7.875852170792967,-2.6910656620021527
10195,1278,276,3200,865,402,589,19.334341906202724,4.1754916792738275,48.41149773071105,13.086232980332829,6.081694402420575,8.910741301059002
8453,1057,747,3065,1044,817,786,14.063331559340075,9.938797232570517,40.77967003725386,13.890367216604577,10.870143693453965,10.457690260777008
10049,1413,468,2961,651,251,870,21.363773813123675,7.075899606894466,44.76867251285152,9.842757786513456,3.7949803447233146,13.15391593589356
10995,2355,390,2402,890,274,906,32.631287238464736,5.403907440764861,33.282527365941526,12.331993903283912,3.796591381460441,12.553692670084523
12902,814,532,3725,781,280,1559,10.583799245871798,6.917175919906383,48.43323364972045,10.15472630347159,3.640618905213886,20.27044597581589
11918,693,600,3903,1027,486,1637,8.303378864126527,7.189072609633357,46.76491732566499,12.305295950155763,5.823148813803019,19.614186436616343
14306,2235,723,2158,1198,586,914,28.602508318402865,9.252623496288713,27.617097517276683,15.331456360378807,7.4993601228564115,11.69695418479652
8465,1395,789,2487,1129,647,1549,17.446223111555778,9.867433716858429,31.103051525762883,14.119559779889945,8.091545772886445,19.372186093046523
11744,1165,428,2860,525,1014,1178,16.248256624825665,5.96931659693166,39.8884239888424,7.322175732217573,14.142259414225942,16.429567642956762
10366,2019,234,2517,1408,50,1032,27.809917355371898,3.2231404958677685,34.66942148760331,19.393939393939394,0.6887052341597797,14.214876033057852
14379,1197,417,3252,1059,621,1453,14.964370546318289,5.213151643955494,40.65508188523565,13.239154894361796,7.763470433804226,18.16477059632454
8383,2413,552,2635,844,388,1036,30.66853075749873,7.015760040671072,33.490086426029485,10.72699542450432,4.9313675648195225,13.167259786476867
8320,1838,307,4082,1031,382,2028,19.011170872983037,3.175424079437319,42.221762515515096,10.664046338436078,3.951179147703765,20.9764170459247
8801,1256,308,3595,1035,376,280,18.335766423357665,4.4963503649635035,52.481751824817515,15.10948905109489,5.489051094890511,4.087591240875913
5752,2578,568,3106,866,318,742,31.52359990217657,6.94546343849352,37.97994619711421,10.589386157984837,3.8884812912692595,9.073123012961604
8948,1197,490,3513,1039,836,936,14.941954812133318,6.116589689177381,43.85220322057171,12.96966670827612,10.435650979902634,11.683934589938834
8481,1871,506,3552,878,668,1219,21.52058891189326,5.82010582010582,40.85576259489303,10.098918794570968,7.683459857372902,14.02116402116402
10300,1649,348,2718,919,504,1633,21.21992021618839,4.478188135375113,34.976193540084935,11.826019817269334,6.4856517822674045,21.014026508814823
10683,2150,453,2591,862,770,987,27.518238832714708,5.798028926148727,33.162677588634324,11.032893894790734,9.855369256367592,12.632791501343915
13752,2280,315,3039,713,197,288,33.37236533957845,4.610655737704918,44.481850117096016,10.436182669789227,2.8834894613583137,4.215456674473068
11900,1516,678,3430,1029,233,1421,18.249668953894304,8.16179126038281,41.29047791019622,12.387143373058866,2.80486336824365,17.10605513422415
8846,1123,707,3069,1117,64,1377,15.059675472710204,9.481024540700012,41.155960842161726,14.979214161190827,0.8582539895400296,18.465870993697198
8203,1729,130,2211,1102,360,29,31.091530300305703,2.337709045135767,39.75903614457831,19.816579751843193,6.473655817299047,0.5214889408379788
10983,1161,314,2598,1163,532,998,17.15932604197458,4.640851315400532,38.397871711498674,17.188885604493052,7.862843629914278,14.750221696718887
7359,2506,200,2963,1064,520,204,33.606007777926784,2.682043717312592,39.73447767198605,14.268472576102992,6.97331366501274,2.735684591658844
13662,1568,369,2962,893,529,667,22.438465941614197,5.280480824270177,42.38694905552375,12.779049799656553,7.5701202060675445,9.544934172867773
12358,1317,483,3986,1167,217,548,17.064006219227778,6.258097952837523,51.64550401658461,15.120497538222338,2.8116092251878726,7.100285047939881
9061,1592,210,2307,728,660,1404,23.069120417330822,3.043037240979568,33.429937690189824,10.54919576872917,9.563831328792928,20.344877553977682
6573,826,315,3252,819,547,1058,12.116766906263752,4.6208009388293965,47.704268739914916,12.014082440956432,8.024057503300572,15.520023470734928
12707,1014,299,3744,807,646,357,14.766273481869813,4.354157565166739,54.521625163827004,11.751856705985146,9.407310324741518,5.198776758409786
9770,2100,541,4135,1216,121,1440,21.98262325970899,5.663142468334555,43.2848319899508,12.728985658955303,1.2666178163927562,15.073798806657596
12475,1171,513,2797,1188,562,283,17.976665643229968,7.875345409886399,42.938286766963465,18.237642001842186,8.627571384709857,4.34448879336813
6811,976,355,3245,1097,262,1165,13.746478873239438,5.0,45.70422535211268,15.450704225352114,3.690140845070423,16.408450704225352
8801,1768,535,3284,1214,420,592,22.628951747088184,6.847561756047613,42.03250991936516,15.53820555484449,5.375655958018687,7.577115064635863
10010,2092,390,3097,824,606,817,26.73140812675696,4.983388704318937,39.573217480194224,10.529005877843087,7.743419371326348,10.43956043956044
10093,1859,445,2950,1069,518,1252,22.97046830594341,5.498579018905227,36.4512541702706,13.208946002718399,6.400593105152601,15.47015939700976
9099,1998,834,3217,974,329,1260,23.200185787273572,9.684161634928007,37.35485369252206,11.30980027868091,3.8202508128193218,14.630747793776127
11245,1121,768,1733,1169,501,1668,16.106321839080458,11.03448275862069,24.899425287356323,16.795977011494255,7.198275862068966,23.96551724137931
7864,789,240,3341,976,193,958,12.144066492227182,3.6940126212097892,51.42373403109127,15.02231799291981,2.9706018162228722,14.745267046329074
9715,2250,665,3063,923,730,1153,25.614754098360653,7.570582877959928,34.87021857923497,10.507741347905283,8.31056466302368,13.126138433515482
10240,1338,662,2888,1108,458,781,18.493434692467172,9.149965445749828,39.91706979958535,15.314443676572218,6.330338631651693,10.79474775397374
11028,1374,270,4023,1175,723,1090,15.875216637781628,3.119584055459272,46.48180242634316,13.575967648757944,8.353552859618718,12.593876372039285
11423,2164,663,2662,866,394,1219,27.158634538152608,8.32078313253012,33.40863453815261,10.86847389558233,4.944779116465863,15.298694779116465
7750,1778,807,2798,987,395,950,23.046014257939078,10.460142579390796,36.26701231367466,12.793259883344135,5.119896305897602,12.313674659753726
6931,1727,275,3995,788,347,98,23.8865836791148,3.8035961272475793,55.25587828492393,10.899031811894883,4.799446749654219,1.355463347164592
12555,2582,316,2583,500,675,1165,33.013681114946934,4.040404040404041,33.026467203682394,6.393044367727913,8.63060989643268,14.895793376806035
10664,1178,703,2724,1040,358,1182,16.39526791927627,9.784272790535839,37.91231732776618,14.474599860821154,4.982602644398051,16.450939457202505
8503,1963,554,2926,1121,628,659,25.0031843077315,7.056425933002165,37.269137689466305,14.278435868042289,7.998981021525921,8.393835180231818
13102,1528,610,3420,1052,423,357,20.6765899864682,8.254397834912043,46.2787550744249,14.235453315290933,5.723951285520974,4.83085250338295
