Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
22604,8159,1770,6307,2978,2008,6177,29.778459067849187,6.460089784298698,23.01908828789372,10.869009817876565,7.328734625351291,22.54461841673054
30698,326,2832,6291,3453,2165,5333,1.5980392156862744,13.882352941176471,30.83823529411765,16.926470588235293,10.612745098039216,26.142156862745097
30325,10473,1761,6214,2274,2839,7921,33.26662854964742,5.59367257480465,19.73826313448955,7.223175147703449,9.01785147068166,25.160409122673272
34066,6919,1754,6489,2667,1345,3778,30.14552108748693,7.642035552457302,28.27204600906239,11.619902405019172,5.860055768560474,16.460439177413733
25780,6397,1858,6055,2939,2240,5213,25.89668852724476,7.521658165330742,24.512185248158044,11.89782203870132,9.068091652497772,21.10355436806736
21281,7203,1439,5999,3682,2740,6494,26.138549188953803,5.2219036905323515,21.7694233770004,13.361396378415646,9.943027180026853,23.565700185070945
30784,7106,1147,7196,2976,2379,2357,30.680885972108285,4.952290488320885,31.069470230128232,12.849186131859591,10.271577220327273,10.17658995725573
31406,9224,2526,7516,3225,2416,11193,25.55124653739612,6.997229916897507,20.81994459833795,8.933518005540165,6.692520775623269,31.005540166204987
37447,4881,1078,4492,2705,2293,5057,23.80278942748464,5.25699795181898,21.905783673071298,13.191261094313859,11.182093045937775,24.661074807373453
23648,5844,2123,6010,3243,2649,5283,23.234732824427482,8.440680661577609,23.894720101781168,12.893606870229007,10.531965648854962,21.004293893129773
35773,8686,2443,5311,3838,1456,7513,29.69877252367764,8.352993469415667,18.159127431873355,13.122713440694772,4.978288371456902,25.688104762881665
41837,9245,1274,5689,3497,1307,6829,33.206422183111236,4.575985058007974,20.433892460759314,12.56061204698107,4.694515283215401,24.528572967925
28111,9283,1537,6402,2959,1996,5076,34.06230506733204,5.639746083000037,23.490991817414596,10.85752027299747,7.323964334201739,18.625472425054124
23545,6425,2606,6669,3337,919,5260,25.479854060913702,10.334708121827411,26.447493654822335,13.23366116751269,3.644511421319797,20.85977157360406
27965,6043,2266,5887,3288,2615,1991,27.356269805341782,10.258035310095066,26.650067904028973,14.884563150746944,11.837935717519239,9.013128112267994
30070,6986,1691,4086,3253,2610,3887,31.030959889841427,7.511215742015724,18.14951361435615,14.449429218673654,11.593301647936748,17.2655798871763
32818,8479,2601,5034,3555,1783,6034,30.848431928982027,9.462999345121153,18.314778432656624,12.933857236411264,6.486938805209926,21.952994251619007
27043,10970,2603,6896,3552,1814,5887,34.58167833049618,8.205661685896223,21.73885631422987,11.197276338188008,5.718428850639935,18.558098480549777
37775,3905,2134,3259,2936,1963,7442,18.046120430703823,9.861823559314201,15.060769906187902,13.568094643929943,9.071583714589398,34.39160774527474
24427,7558,1549,7187,3320,2026,4758,28.630956890673538,5.867868777937722,27.225547389953785,12.576710356845217,7.674823850291689,18.02409273429805
21303,5334,1793,6521,2808,2063,2225,25.713459313536447,8.643463170073275,31.435595834940223,13.536444273042807,9.945044350173545,10.725993058233705
35533,4695,2143,7316,2538,2279,7113,17.999539947860757,8.215764453304708,28.047845422481217,9.730102744977764,8.737156877779482,27.269590553596075
18626,9933,1905,5801,2865,1913,7872,32.79408366073492,6.289411997754961,19.152167453530986,9.45887946119053,6.315824226616924,25.98963320017168
28979,9089,2469,3938,2961,2471,6796,32.783869571490406,8.905641321598615,14.204299523878227,10.680277016303563,8.912855287837253,24.513057278891935
45588,8898,1235,6430,2169,2222,4672,34.7225474127839,4.819324123936627,25.0917037383907,8.464059939124327,8.670881136345898,18.23148364941856
29939,9842,1252,7274,3430,1696,7088,32.182329474854484,4.093911451180433,23.78523314367929,11.215747825518278,5.545745863579884,23.177032241187625
24396,7040,2090,6924,1616,2667,11857,21.86742871342486,6.491892899298006,21.507113126669566,5.019568863763435,8.28415232652047,36.82984407032367
29713,7134,1754,5337,4357,1320,5230,28.386121279643483,6.9791500875378,21.235874582205952,17.33646347286328,5.252268024828903,20.81012255292058
29745,12371,1686,6086,3750,1953,2376,43.83459712281199,5.974062787895967,21.564736730210473,13.287506200836226,6.920133229395507,8.418963928849834
30803,7506,1115,5467,2869,2483,3827,32.26028280397129,4.792194954227017,23.496798040142693,12.330768900159024,10.671766880130658,16.448188421369323
33311,9470,2009,5180,3004,1638,6250,34.37261805379115,7.291931327356539,18.801495408515116,10.90341548401147,5.945337737287213,22.68520198903851
24804,8012,1973,6955,3151,2154,1790,33.334720199708755,8.208862076138965,28.936966923236945,13.110047846889952,8.961930517994592,7.447472436030789
38437,4303,2326,4802,2705,2271,5338,19.788457116578524,10.696711887790297,22.083237525868014,12.43964129684985,10.443780179351576,24.548171993561738
31225,3910,2034,5106,3096,1569,5760,18.207217694994178,9.471478463329452,23.77648428405122,14.41676367869616,7.306169965075669,26.821885913853315
33633,6842,1933,4895,2928,1963,8070,25.69186286658406,7.258458187826218,18.38083436596448,10.99470541849724,7.371108858097705,30.303030303030305
26859,10112,2588,4509,2952,1921,7620,34.044845464951855,8.713217965120194,15.180795905999597,9.938724665005722,6.467577940879401,25.65483805804323
36431,9576,1343,6146,3090,1724,6729,33.47315436241611,4.694491051454139,21.48350111856823,10.801174496644295,6.026286353467562,23.521392617449667
28714,9828,2268,7161,2343,3150,674,38.65638766519824,8.920704845814978,28.166299559471362,9.215701699181876,12.389867841409693,2.6510383889238516
31387,6025,1164,5815,3019,1618,6842,24.608912306498386,4.754319323612302,23.751174284197198,12.331005187272801,6.608667238492015,27.945921659927297
25334,11231,1580,4494,3081,2502,6411,38.33236629236493,5.392675517935766,15.338407454179324,10.515717259974743,8.539540598655245,21.881292876889997
25015,6070,1393,6839,3064,1803,5511,24.594813614262563,5.644246353322528,27.710696920583466,12.414910858995137,7.30551053484603,22.329821717990274
33441,8425,2390,7685,2892,1456,1539,34.54709476360356,9.800303440357567,31.512691187927995,11.85877721736991,5.9703940624103,6.310739328330668
27781,7979,1967,5353,3568,2051,3446,32.74913807256608,8.073386964373666,21.970940732227877,14.644557543917255,8.418157937941224,14.143818748973896
25730,7652,1993,5521,2823,2324,2666,33.29996953740372,8.673136341877367,24.026284868793248,12.285129901214152,10.113581966143,11.601897384568518
26784,10677,1446,6515,3113,2460,969,42.40270055599682,5.742652899126291,25.873709293089753,12.362986497220016,9.76965845909452,3.8482922954725973
33494,6589,1850,7621,3648,2781,4994,23.974820798311683,6.731433977367828,27.729869373794706,13.273660080777208,10.118982643816176,18.171233125932396
26854,5300,1618,5480,2960,3472,3404,23.837366195916164,7.277143114149501,24.646937123324637,13.312944139606008,15.615723666456777,15.30988576054691
29411,8039,2191,4667,3107,2125,10250,26.462358866322134,7.212218967049607,15.362585996905755,10.227459758385727,6.9949636261891435,33.74041278514763
30075,7200,1504,6631,2951,1668,4662,29.249268768280796,6.109847253818654,26.9377640558986,11.988137796555085,6.77608059798505,18.938901527461812
20413,14754,2664,6799,3618,2226,7587,39.189332766680835,7.076073098172546,18.05939226519337,9.610072248193795,5.912664683382916,20.15246493837654
22644,9353,1162,6006,2871,1866,1861,40.45590207188892,5.026168951944288,25.978632293784333,12.418357195380423,8.07128336000692,8.049656126995112
31681,7181,1596,5441,3641,2462,3939,29.600164880461666,6.578730420445177,22.427864798021435,15.008244023083265,10.148392415498764,16.236603462489697
26314,5887,2838,6994,2948,1351,5193,23.350918249970253,11.256990995993812,27.741858712466783,11.69330847645869,5.358771964618619,20.59815160049185
35283,4239,1782,6528,2570,3184,3183,19.72912594247417,8.293772689192963,30.382574699804525,11.96127711067672,14.818951875639952,14.814297682211672
34834,5949,1342,5231,3339,2428,4155,26.505970415255746,5.97932632329353,23.30689716628052,14.87702726786669,10.818036000712885,18.512742826590625
33595,8229,2109,6049,2847,1157,4564,32.97535564015227,8.45121218192747,24.23963133640553,11.408535363654579,4.636345421759167,18.28892005610098
39098,10854,1762,4648,3310,1645,4532,40.574184142648875,6.586669657209077,17.375051399947665,12.37336921984225,6.149302829800756,16.941422750551382
29584,10243,1582,6685,1635,2408,8710,32.76397018840163,5.060294917314398,21.383104628474555,5.22982439305249,7.702395803345809,27.860410069411124
33244,8458,1452,5737,3002,2588,5756,31.334049568406623,5.379172378023933,21.25365835587004,11.121401844922758,9.587670877634942,21.3240469751417
27077,7353,3384,5564,2770,1363,5959,27.85965975826924,12.821581479937864,21.08134732694275,10.495207062478688,5.164248096086084,22.57795627628538
42261,8537,1874,5967,2468,2356,6079,31.29284117151131,6.869249660936183,21.872365382500643,9.046589201275614,8.636047065723398,22.28290751805286
39918,6962,1037,6040,2723,1026,6225,28.992628992628994,4.318494149002623,25.153042102194647,11.33969100070795,4.272685628617832,25.923458126847958
30059,11436,2746,6894,2713,1955,4834,37.399437504087906,8.980312643076722,22.545621034730853,8.872391915756426,6.393485512459939,15.808751389888155
31932,7621,2305,6591,2976,2556,4358,28.85977203014352,8.728746165789374,24.959291097057598,11.269739084333699,9.679251713560797,16.503199909115008
36796,7827,1616,5843,2316,1724,5333,31.74094651040188,6.553388215256094,23.69520256295876,9.392108358003163,6.99136218013707,21.626992173243035
29264,3568,1533,6763,3158,1246,7313,15.13082566473008,6.500996565031169,28.67986938637038,13.392137738009414,5.283915016326704,31.01225562953225
26716,7609,2336,6400,3683,2073,7252,25.922392941096312,7.958300684768167,21.803563519912785,12.547269444349812,7.06231049637175,24.706162913501174
34369,9672,1876,5573,3140,1697,4519,36.5298183328927,7.08539487102013,21.04845715148997,11.859349624202139,6.409336405181857,17.067643615213203
30392,5864,1037,5875,3404,2314,6535,23.428822565823644,4.143193895081705,23.472771584961443,13.600223740461065,9.245275480442688,26.109712733229458
30914,6498,2893,5851,3547,1557,4610,26.0378265747716,11.592402628626381,23.445263664048728,14.213014906234974,6.238980605866325,18.472511620451996
25828,9585,1783,6505,3618,1613,5067,34.02435128323453,6.329203791132724,23.09112207589365,12.842994568882894,5.72574633488339,17.98658194597281
21411,5046,2747,5632,3935,989,4052,22.525780099102718,12.262845408687111,25.141734743984646,17.566180081246372,4.414981474041337,18.088478192937814
31180,10115,2639,5609,2750,2084,4636,36.34175259583947,9.481550677253619,20.15233715373837,9.88035784859699,7.487514820536773,16.65648690403478
34524,6935,1499,7968,2640,1919,7682,24.211849317459762,5.233390357155326,27.818315120622838,9.216911636350941,6.699717208392976,26.819816360018155
28870,7222,2516,6939,3391,1405,5184,27.092320966350304,9.438421427767565,26.03068612371985,12.720861312225681,5.270660614472746,19.447049555463856
37182,5752,1674,5239,3354,2096,5270,24.596963865725893,7.158434894162926,22.403249946546932,14.342527261064786,8.963010476801369,22.5358135556981
26480,8756,1066,6570,3387,2513,2105,35.889658564577616,4.369389679058901,26.929540517276713,13.882854449317538,10.30044677624298,8.628110013526253
24726,12919,1787,6118,3944,1892,4381,41.619148867626684,5.756902161657163,19.70941657807416,12.705776231435841,6.095164459907864,14.113591701298283
29663,9562,2198,6391,3005,2134,4517,34.38702484985795,7.9044844823245946,22.98342144064444,10.806631423742223,7.674326608407956,16.244111195022835
29587,6271,1768,6137,3213,2136,3341,27.42499781334733,7.732003848508703,26.838974897227324,14.051430070847545,9.341380215166623,14.611213154902474
33849,10271,1846,7189,2509,1397,5043,36.35108830295523,6.533356927977349,25.443284374447,8.879844275349495,4.944257653512653,17.848168465758274
26125,7366,2571,6345,4067,3028,4141,26.76793371611309,9.342975506940912,23.05763500254379,14.779417108801512,11.00370666472854,15.048332000872156
36840,10748,2053,5937,2831,1764,5159,37.72286957742524,7.205531377228695,20.837428049978943,9.936122420328514,6.191211568159483,18.106837006879122
39834,9613,1578,7042,2845,2328,5243,33.554399804530696,5.508045656043841,24.580264581660792,9.9305385877343,8.12593807811791,18.30081329191246
29804,2113,2351,6233,2826,2384,3088,11.123979994735457,12.376941300342196,32.81389839431429,14.877599368254804,12.55067122927086,16.25690971308239
36248,5991,2098,6121,2677,1930,4202,26.02632607845693,9.114210000434424,26.59107693644381,11.629523437160607,8.384378122420609,18.254485425083626
24717,9888,739,6314,2635,2303,5154,36.57751636888248,2.733695853216439,23.356638182961564,9.747345836570117,8.51921725298709,19.06558650538231
35376,8303,2214,5906,2738,2122,7368,28.97979128128163,7.727478971065582,20.613591148651008,9.556385466475865,7.406373250497365,25.71637988202855
35236,5952,2195,6009,2317,1291,5513,25.57030545173347,9.4299093525798,25.815182368861965,9.95403187696009,5.546247368647163,23.684323581217512
34317,6732,2010,5413,2607,1833,3676,30.227650307574873,9.025189708589645,24.30515019532127,11.705805756364779,8.230434196937722,16.505769835211712
29922,4187,2445,5248,3974,1693,5798,17.935318055258083,10.473334761190834,22.480188477189976,17.022917112872136,7.252088241593489,24.836153351895483
15228,7823,1663,5001,3367,1769,8415,27.901419502104286,5.9312361794707185,17.83650759683287,12.008702475212212,6.309294528853698,30.012839717526212
26791,12421,2168,4608,3462,1347,6833,40.27692207918545,7.03005934044554,14.942118745744025,11.22604494309154,4.367845909400434,22.157008982133014
26870,9609,1216,5120,3588,2563,6095,34.08534638714483,4.313433365258415,18.161824695824908,12.72746621262105,9.091554042070165,21.620375297080628
25108,12380,2203,5825,3917,2800,6451,36.87157493447701,6.561234214915415,17.348701453419107,11.66607100309745,8.339289969025494,19.213128425065523
30611,9764,2976,6103,2114,2489,7879,31.16999201915403,9.500399042298485,19.482841181165202,6.748603351955307,7.9457302474062255,25.152434158020746
27905,10054,1502,5728,2385,2635,7151,34.133423866915635,5.099304023086063,19.446613478187064,8.097097267017485,8.945849601086403,24.277711763707348
25876,11948,1620,3644,2598,1827,6133,43.024846957148,5.83363341735686,13.122074180770616,9.35541951746489,6.579042131796903,22.08498379546273
24705,8754,1644,7574,2765,1681,7137,29.619353747250887,5.562510573507021,25.626797496193536,9.355439012011505,5.6877008966333955,24.148198274403654
26422,7625,2064,7086,2849,1610,2836,31.678437889488993,8.57498961362692,29.43913585375987,11.836310760282508,6.688824262567511,11.7823016202742
35607,10065,1468,6445,2776,2322,1995,40.14598540145985,5.855370747078298,25.70699214231582,11.072553946791114,9.261696781141557,7.957400981213354
26694,10907,2210,7907,3109,2113,5314,34.5595690747782,7.002534854245882,25.053865652724966,9.851077313054498,6.695183776932827,16.837769328263626
27425,7040,2423,5022,3017,1961,5137,28.61788617886179,9.84959349593496,20.414634146341463,12.264227642276422,7.971544715447154,20.882113821138212
27716,6556,2267,7887,2638,2647,3912,25.305901879800825,8.750530744586406,30.443509476203346,10.182576137723395,10.217315783379009,15.10016597830702
31694,8277,1115,5034,1912,2202,6651,32.856972728355366,4.426183954586955,19.98332737882577,7.590012305982295,8.741217101345718,26.402286530903897
32281,9662,2497,6238,2503,1580,1274,40.675254693946286,10.51191378294182,26.260840279531866,10.537172686705397,6.651511324408521,5.363307232466111
14776,9596,2468,4726,2725,1659,3930,38.22498406628426,9.831102613129381,18.825685149776927,10.854843849585723,6.6085086042065,15.654875717017209
35108,5151,2415,6014,2876,2340,4030,22.566371681415927,10.580040304915448,26.347147989135195,12.599667046350651,10.25146762463857,17.655305353544204
37181,11823,2186,6386,2435,2520,1727,43.66436458987332,8.07327251911216,23.58459208922702,8.9928721793404,9.306791742068915,6.37810688037818
24749,6717,2110,5845,2754,2275,7989,24.257854821235103,7.620079451065366,21.1087035030697,9.945828819068256,8.215962441314554,28.85157096424702
25138,7469,2516,6713,2434,2948,2281,30.659660933459215,10.32798325191905,27.556340051722017,9.991379664217396,12.101309470054595,9.363326628627725
27748,6194,2961,6099,2937,2817,3823,24.944625669525998,11.924610366074665,24.562039386251058,11.827956989247312,11.344690105110548,15.396077483790425
26219,13396,1523,5477,2463,2220,6815,42.001630400702325,4.77519282623691,17.172508935850004,7.72245563428858,6.960556844547564,21.367655358374616
31119,8484,2539,5433,2575,1580,6292,31.535516485150357,9.43760918856633,20.19477381704643,9.571423261346318,5.872950972010557,23.387726275880013
20267,6298,1956,6810,2345,1345,2783,29.24269861169151,9.0820448530436,31.620002785903328,10.888238844778753,6.245066629521289,12.921948275061524
24410,9727,1935,5346,2923,1806,6364,34.614426532863604,6.885875947475179,19.024234013024447,10.401765061741575,6.426817550976834,22.646880893918368
37695,9538,1231,6915,2566,2376,5579,33.816699166814395,4.364474383974472,24.516929622407375,9.097677716716895,8.424038291083141,19.780180819003725
25358,7624,1857,7222,3453,2913,9666,23.29005651443409,5.6728272491217355,22.062013135787385,10.54834275240568,8.898732243775775,29.528028104475336
36217,9681,1501,4331,3202,2208,5807,36.21773288439955,5.6154133931911705,16.202768424990648,11.979049756827534,8.260381593714927,21.724653946876167
31776,6349,1768,7132,2965,2584,4717,24.883401920438956,6.92925729962767,27.95218498922203,11.620615324319028,10.127376053301978,18.48716441309034
20953,7014,1450,8060,2601,1877,3286,28.87845849802372,5.970026350461133,33.18511198945981,10.70899209486166,7.728096179183136,13.529314888010541
33176,3979,1775,6252,3190,2311,3511,18.931392140070415,8.445142259016082,29.745932058235798,15.177466933104958,10.995337329907699,16.70472927966505
29411,5352,1796,6599,3345,2411,3348,23.42129447288959,7.8596122707977765,28.878386066255306,14.638309045555994,10.550960570653363,14.651437573847973
27722,11615,2048,7037,3071,1010,7742,35.71318759032069,6.297082065000153,21.636995357131873,9.442548350398178,3.105494573071365,23.804692064077727
31224,11282,1192,5724,3801,1793,5035,39.13692024837825,4.135012314843723,19.856384639400563,13.18555520865855,6.219863322579526,17.466264266139383
32373,8131,1277,6182,3229,2474,6130,29.650293549210517,4.656675053786967,22.543120738066584,11.774787587061954,9.021624184079059,22.353498887794917
33537,11325,2180,4685,3456,2137,8028,35.60089277294018,6.852975385872812,14.72760994624501,10.864166483291942,6.717802018169817,25.236553393480243
35891,7679,1601,6138,3066,1401,283,38.07516858389528,7.938318127727093,30.43435144783816,15.20230067433558,6.946648155493852,1.4032130107100356
32040,7513,2537,6498,3337,784,7557,26.617303195635227,8.988166938283852,23.02132785375186,11.822433217600793,2.7775809537306033,26.773187840997664
23121,8113,2112,6516,2601,1817,5110,30.884312307282347,8.039894933191214,24.80490311774335,9.901404697552248,6.916898245079752,19.45258669915109
27631,7750,2303,7065,2770,1964,5870,27.956135920929228,8.307481422696775,25.48517422985355,9.9920640646418,7.084625928865161,21.174518433013493
44715,7569,2705,5225,3174,1558,3343,32.1074064647493,11.474505811487232,22.16424874862136,13.463985747009415,6.608975990498006,14.180877237634682
33622,10286,1845,5467,3171,2071,3489,39.067188271487716,7.007482243913556,20.764176383455503,12.043754035474192,7.8658513426260015,13.251547723043034
41846,8300,1712,7895,3253,2253,5977,28.24089826471589,5.825110581830555,26.862878530112283,11.068390609050697,7.665872745831916,20.33684926845866
36977,9424,2435,5849,3550,2335,9769,28.247706972004078,7.2987230981356035,17.531922546609916,10.640848869971824,6.998980876446256,29.281817636832326
31209,10062,2254,6200,2287,822,7006,35.143725332681356,7.87258565890119,21.65484963850372,7.987845342460968,2.871013935943558,24.469980091509203
31507,8776,1906,5932,2512,1342,7531,31.34397657059181,6.807385978070646,21.186470945390905,8.971748991035394,4.793028322440087,26.89738919247116
29817,6059,2695,5178,3114,1847,4615,25.774204526118766,11.464182405989451,22.026544155181217,13.246554364471669,7.856899778798707,19.63161476944019
21310,5294,1893,7623,2637,2286,3799,22.497025327214008,8.044365119836817,32.39418663946966,11.20601733809281,9.71443141254462,16.14397416284209
30090,8297,2016,5472,4688,2244,3438,31.722424010705407,7.707895239915887,20.92142993691455,17.923915121391705,8.579621487287326,13.144714203785126
36053,7657,2010,4872,3257,2235,4023,31.83254344391785,8.356198553255176,20.25442753803941,13.540367506443834,9.291593913694188,16.724869044649537
27001,8174,1532,5549,2960,1808,894,39.07826170100875,7.324186068747908,26.5286608978343,14.15116890567481,8.643686953195965,4.27403547353827
32059,7967,2038,3998,2742,1836,3550,35.99927703221725,9.20880213275496,18.06515747142018,12.389860376846956,8.29605530703538,16.040847679725275
34257,13167,2698,5348,2759,1635,3879,44.65509055144815,9.15010513464017,18.137421149019875,9.356982974971173,5.545004408872007,13.155395781048634
25451,5339,2222,5031,3015,2384,4649,23.5821554770318,9.814487632508834,22.22173144876325,13.31713780918728,10.530035335689046,20.53445229681979
27743,4020,2015,6617,3055,1539,5263,17.859522857523658,8.951974765649295,29.39713003687414,13.572348838242482,6.837265093962415,23.381758407748013
24910,8664,1919,5326,2771,2425,5724,32.29341384322934,7.152707890715271,19.851653061985168,10.328376011032837,9.038726750903873,21.33512244213351
25889,7247,2165,6887,2863,2103,4970,27.623403849818946,8.252334667429007,26.251191156851533,10.91290261101582,8.01600914808462,18.944158566800077
23561,8632,2374,7398,3672,1977,3837,30.95016134815346,8.512011473646467,26.525636428827536,13.166009322337754,7.088562208676945,13.757619218357833
25497,9167,2304,6781,3692,1671,1073,37.13139987038237,9.33246921581335,27.466785482825664,14.954633830200908,6.76847051198963,4.346241088788076
37097,10568,1834,5784,3126,1322,3849,39.90484461730166,6.925197296378808,21.840425933617794,11.803798663293435,4.991881584412642,14.533851904995657
25422,4985,2162,6141,2329,1676,3055,24.498722233143305,10.625122862197758,30.179870257519166,11.445842343227836,8.236681737762925,15.013760566149006
30632,6886,2239,4475,3269,1834,5932,27.95210066977877,9.088694946214735,18.165212096610514,13.269738177389891,7.444692510655572,24.07956159935052
27485,8857,1496,5866,3777,815,6818,32.05689673893373,5.414600600817981,21.23131492272612,13.67041876289406,2.9497991241087265,24.67696985051938
35894,9540,2084,5139,3684,1901,6877,32.64328485885372,7.130881094952951,17.58426005132592,12.605645851154835,6.504704875962361,23.531223267750214
36555,12386,919,6694,3367,2462,6513,38.29813549364584,2.8415942611545715,20.698184966451254,10.410933489997218,7.612627933582759,20.138523855168362
34320,9911,2241,8572,3711,2283,4732,31.513513513513512,7.125596184419713,27.25596184419714,11.799682034976152,7.259141494435611,15.04610492845787
31530,7886,2330,6499,3026,1751,3956,30.988682804149636,9.15592580949387,25.53835271927067,11.89091480666457,6.880697893744106,15.545425966677145
28844,6219,2373,4008,3314,2023,3505,29.003824270124056,11.067064639492584,18.692286167335137,15.455647794049062,9.434754220688369,16.346422908310792
24040,6871,1802,5638,2659,1721,1985,33.23176629909073,8.715418843103114,27.268330431418068,12.860321145289225,8.323660282453085,9.600502998645773
39717,6814,2154,6122,3146,2074,6983,24.966108525995676,7.892133514087861,22.430659876158725,11.526765104605577,7.599018063239658,25.585314915912505
26201,9310,2711,6087,3664,2770,4650,31.892299260071255,9.286790901616882,20.851603178953138,12.5513839408057,9.488901068785967,15.929021649767058
33318,8513,2706,5269,2705,2484,2507,35.20095931194178,11.189216010585511,21.7871319880913,11.185081045319219,10.27125372146874,10.36635792259345
35297,5352,1985,6245,2569,2260,3347,24.597849067009836,9.123081165548303,28.702086588840885,11.80715139259123,10.386984097803106,15.382847688206635
27223,7128,2069,4757,3048,1753,3266,32.3691022206076,9.395576949275691,21.60210707960583,13.84133327278507,7.960583079787476,14.83129739793833
35190,9755,2555,5055,2886,2374,5086,35.20262711558587,9.220165277326693,18.24185341561113,10.414636786835553,8.5669950561149,18.353722348525856
33821,8703,1249,6645,3324,1156,7134,30.849668568997906,4.427351033284889,23.55464180638758,11.782637978093652,4.09769238949346,25.288008223742516
38639,9137,1838,4984,2773,1873,4304,36.681520735477136,7.378859046930828,20.008832149022442,11.132522381468545,7.519370508651492,17.278895178449556
27653,8765,2667,6538,3859,2291,494,35.60981555212481,10.835296985455432,26.562119119200457,15.678069391403266,9.307711058747055,2.006987893068985
23570,11252,2487,4630,2355,2370,4621,40.59895363521559,8.97348006494678,16.70575500631427,8.497203680317519,8.551325996752661,16.673281616453185
27472,8472,2184,7764,3626,2334,4687,29.146454742491485,7.513675301888739,26.710702858912168,12.474627584546049,8.029724429765714,16.124815082395845
31044,7227,1247,5225,2617,2147,4550,31.40398904966758,5.418676400295485,22.70455829313866,11.371833311606483,9.329509407726068,19.771433537565724
30291,6168,1975,5776,2102,1902,3745,28.465940557504155,9.114823703156729,26.656821118700385,9.700941480524275,8.777921358685619,17.283551781428834
28032,8499,1705,6330,3118,2268,5434,31.070410177670542,6.233092052350662,23.141039701688968,11.398698545002558,8.291291949989033,19.865467573298236
20454,3118,2165,5434,2872,1523,5132,15.402094447737602,10.694526773364947,26.84252124086149,14.186919581110452,7.523216755581901,25.350721201343607
32352,7631,1595,6143,2445,1577,4950,31.350396450433426,6.55272996179286,25.237254015858017,10.044780411651123,6.4787806581488026,20.336058502115772
39861,7588,1487,6575,2159,2030,5825,29.566708229426435,5.794108478802992,25.61954488778055,8.412562344139651,7.909912718204488,22.697163341645883
32321,5271,967,6960,2995,2086,4140,23.511307373210226,4.3133056782193675,31.045095677773315,13.359204246398143,9.304607698826887,18.46647932557206
33045,6143,2610,6791,3487,1087,4026,25.44317428760769,10.810139165009941,28.127070907886015,14.442511597084163,4.502153744201458,16.674950298210735
32862,9619,1800,5828,3292,2227,7760,31.51084321561947,5.896612723579899,19.091921640568696,10.784249492236126,7.295420297451353,25.420952630544452
31985,8461,2078,5853,3028,2386,6118,30.300100272167313,7.441627274029508,20.960464116888698,10.843718664947716,8.544621114453516,21.90946855751325
34658,8203,1998,8349,3239,1961,6653,26.98089004374568,6.571719896062889,27.461105811926455,10.653553925599448,6.450021379469131,21.882708943196395
31976,8612,1466,6949,2986,3187,7452,28.0960459350124,4.782722171473313,22.670625081560747,9.741615555265563,10.397363956674932,24.31162730001305
28436,8185,1370,5078,2285,1658,6051,33.23587931944614,5.562999959394161,20.619645104966093,9.278434238843545,6.7324481260405244,24.57059325130954
26020,10485,1497,6099,2289,1819,6856,36.09915648132208,5.15407126872095,20.998450679979342,7.880874505078326,6.262695816835945,23.604751248063348
28755,8246,1638,5664,2898,1802,1841,37.33079813481823,7.415455656661687,25.641722124134187,13.119652315632216,8.157906650368963,8.334465118384717
31570,5083,2183,5864,2919,1961,5408,21.70552566401913,9.321889145102059,25.040567085148176,12.464770689213426,8.37390041848151,23.0933469980357
28419,11260,1602,4770,3425,1835,4634,40.9067790452663,5.819952045338953,17.329070696795757,12.44278137034077,6.666424471408849,16.834992370849378
31571,8740,2873,5588,3378,1296,8355,28.91167714191201,9.503804168044988,18.484948726430698,11.17433013562686,4.2871319880913,27.638107839894143
32195,6821,2513,7811,3302,1726,6855,23.49800192917183,8.657158605484359,26.908502135868815,11.375223921730743,5.945983188645446,23.615130219098802
34165,5493,2404,6579,2859,1951,3739,23.856677524429966,10.440825190010857,28.57328990228013,12.416938110749186,8.473398479913138,16.238870792616723
36413,8791,1940,3508,2309,2614,5745,35.295298510458906,7.78897498695146,14.084393945477174,9.27048620869635,10.495041554583048,23.06580479383306
30390,7765,2757,7216,3206,3101,5335,26.429543907420012,9.383934649421375,24.560925799863853,10.91218515997277,10.554799183117767,18.15861130020422
23461,11148,1890,7089,3262,2667,5908,34.87673632836942,5.912902014766613,22.178075334751597,10.205230884745339,8.343761731948442,18.483293705418596
28274,7308,1984,5640,1805,1612,2962,34.29214959410633,9.309746140490827,26.46520576228239,8.469804326404203,7.564168739148797,13.898925437567453
30220,6325,2084,6717,2582,1652,5720,25.219298245614034,8.309409888357257,26.7822966507177,10.29505582137161,6.5869218500797455,22.807017543859647
20821,9791,2350,5140,2654,1920,4543,37.08993105538298,8.902189559815138,19.47117205848928,10.053791953935905,7.273278278657474,17.20963709371922
36943,9850,2318,5529,3059,2892,5564,33.719019580994114,7.935095166369985,18.927153224702177,10.47172394906203,9.900041079008627,19.04696699986307
30711,8337,1762,7498,2598,1917,3551,32.48645910454741,6.865915910065075,29.217160893114603,10.123524139812181,7.469898297159334,13.837041655301407
31906,9352,1733,5728,2980,1336,3829,37.470951198012656,6.943665357801105,22.950556935651896,11.940059299623368,5.352993028287523,15.341774180623446
36827,7924,2319,4130,2894,1749,7347,30.057277244623148,8.7964192239123,15.665895383681674,10.977506353601639,6.63429806926374,27.868603724917495
